model_name,audio_path,reference,hypothesis,reference_norm,hypothesis_norm,latency_sec,audio_duration_sec,error
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/88/51cd12a209a0.wav,понимаешь ну ни так всё,понимаешь ну,понимаешь ну ни так все,понимаешь ну,0.6799787500058301,1.0,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/3d/2617e8bdfb75.wav,того что они вызывают у тех кто пишут что занимаются,того что они вызывают у тех кто пишет что занимается,того что они вызывают у тех кто пишут что занимаются,того что они вызывают у тех кто пишет что занимается,0.7209175419993699,2.13,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/0f/7862c7f35439.wav,это кто говорит,это кто говорит,это кто говорит,это кто говорит,0.6771444160258397,0.94,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/d5/89c14c16b294.wav,время смотрели сколько,время смотрели сколько,время смотрели сколько,время смотрели сколько,0.6841070000082254,1.15,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/21/59faa64077ae.wav,вам какой военкомат то нужен,вам какой военкомат то нужен,вам какой военкомат то нужен,вам какой военкомат то нужен,0.6879102079838049,1.57,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/34/6f4f6e6bc284.wav,заебал звонками,заебал звонками,заебал звонками,заебал звонками,0.6944274580164347,1.66,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/c1/7c305b3affc3.wav,ааа владимиру вольфовичу жириновскому не понравился а тот факт что вы устроили а революцию во франции,владимиру вольфовичу жириновскому не понравился тот факт что вы устроили революцию во франции,ааа владимиру вольфовичу жириновскому не понравился а тот факт что вы устроили а революцию во франции,владимиру вольфовичу жириновскому не понравился тот факт что вы устроили революцию во франции,0.8544445839943364,6.72,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/9e/e44c4b0b12a6.wav,ну какие там последствия,ну какие там последствия,ну какие там последствия,ну какие там последствия,0.704255541000748,1.32,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/a5/01a943686bb0.wav,слушаю вас,слушаю вас,слушаю вас,слушаю вас,0.6722745000151917,0.67,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/8e/9281dbdd584f.wav,решёточка у тебя будет перед глазами,решеточка у тебя будет перед глазами,решеточка у тебя будет перед глазами,решеточка у тебя будет перед глазами,0.7158753749972675,2.13,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/e9/55b350b0301a.wav,володя,волода,володя,волода,0.6615528749825899,0.86,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/36/2e4912d09316.wav,минуточку минуточку,минуточку минуточку,минуточку минуточку,минуточку минуточку,0.7029463750077412,1.48,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/1c/edc818ed7dda.wav,ну порядка тысячи,ну порядка тысячи,ну порядка тысячи,ну порядка тысячи,0.7020996249921154,1.17,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/0f/6eff82cde69b.wav,я и возьму,я и возьму,я и возьму,я и возьму,0.6739706249791197,0.89,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/cd/42fe35718a26.wav,у меня прослушивается телефоны,меня прослушивается телефоны,у меня прослушивается телефоны,меня прослушивается телефоны,0.7143107920128386,2.12,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/bb/8a0e913040f6.wav,происходит,происходит,происходит,происходит,0.6819223749917,0.78,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/8a/a829c8702df7.wav,вот второе слово,вот второе слово,вот второе слово,вот второе слово,0.690117874997668,1.24,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/16/a4b59838d86d.wav,уралмаш,уралмаш,уралмаш,уралмаш,0.6995502920181025,0.81,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/6b/a2336ed2e885.wav,четыре девяносто восемест пять,четыре девяносто восемьдесят пять,четыре девяносто восемест пять,четыре девяносто восемьдесят пять,0.7217438329826109,2.18,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/6e/aebeba198ad5.wav,чё не спитсято а,что не спится то а,че не спитсято а,что не спится то а,0.690142541017849,1.26,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/90/24810358587e.wav,изнасилуем сначала женечку а потом зарубим вас топором,изнасилуй сначала женечку а потом зарубим в автопором,изнасилуем сначала женечку а потом зарубим вас топором,изнасилуй сначала женечку а потом зарубим в автопором,0.7446660000132397,2.76,
GigaAM,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/34/964c04d3407a.wav,не знаю я никого не знаю ты ошибся дорогой и больше не звони,не знаю я никого не знаю ты ошибся дорогой и больше не звони,не знаю я никого не знаю ты ошибся дорогой и больше не звони,не знаю я никого не знаю ты ошибся дорогой и больше не звони,0.7847323750029318,4.12,
