path,text,char_len,n_tokens,n_fillers,filler_ratio,n_latin_tokens
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/19/e70c976a28d0.wav,ты уже хочешь меня не хочешь аллё,33,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/64/01486a9a8f4c.wav,вам ктото сказал мне позвонить,30,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/2b/264fdef454ad.wav,а я было я твою кашу насеру когда ж у вас ужин будет вечером,60,14,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/5e/217074f5b566.wav,штраф хорошо,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/0d/7d4f5250fa2c.wav,приехала,8,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/d7/aabf8dd954ae.wav,срочно приду,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/c4/c6da7df1b096.wav,технология в производственных и так далее,41,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/f4/b670c6472727.wav,ну что алло,11,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/7c/5241a8c450d7.wav,филипп где вы вчера пили,24,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/ee/0161764e9b25.wav,я думал чтоо наркотик,21,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/c0/410a08aa56e2.wav,червяк поджопник я никогда не работала ни одного дня,52,9,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/3c/4a080d90085e.wav,такого сторожа квасова,22,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/90/3345f468eafe.wav,это в областном военкомате да,29,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/31/b591b907936c.wav,у меня записан ваш номер у меня записан ваш теле эээ разговор завтра придёт начальник особого отдела и будем выяснять кто вы такой,130,23,1,0.0435,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/32/bb7f8abd1c23.wav,так дальше что,14,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/2b/3f77d4e8caa7.wav,поглотишь,9,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/97/820b49339a78.wav,а почему на ты я в с вами не знакома,36,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/1d/58cb19e99926.wav,мужчинаа можно артёма,21,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/8a/52e49c51f954.wav,ты пидар бля,12,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/5f/b006f34a98ed.wav,так просто никакой домен закрыть не могли и конкурентные войны таким образом не вели,84,14,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/5d/a593fa8ad0a9.wav,здравствуйте,12,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/35/67bb04241c24.wav,иди ты нахуй,12,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/11/2fe9410ff1ac.wav,на глаза украл,14,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/33/23f964310241.wav,я тя заставлю отсосать блять,28,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/7f/1c124f5e6ab0.wav,а чего ты сторожишь,19,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/ae/bb30ae2ede3e.wav,ну попробуй хорошо я прогнусь давай,35,6,1,0.1667,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/d6/9d5e1e3b89ce.wav,ааа ну то есть вы откуда вы знаете конституция и ук рэфэ,56,12,2,0.1667,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/98/c82fd2439d63.wav,ну дорогу дорогу найдёшь,24,4,1,0.25,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/bc/615e2901e843.wav,ты уже ты уже там ты уже здесь давай,36,9,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/82/c06fba689749.wav,согласен поо районным военкоматам да вот я тоже не понимаю почему в районный военкомат позво,92,15,1,0.0667,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/b7/9b5fa837b94b.wav,здравствуйте,12,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/e2/fc3865f7e124.wav,вы знаете куда вам надо прибыть,31,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/53/db8ab44ff97f.wav,вы что объясняете вы затыкаете,30,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/32/d231fb337845.wav,вот и в село такое,18,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/ed/eaa4e74540e8.wav,потому что зачем мне домашний если и у меня есть сотовый,56,11,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/20/971eac0eb9ac.wav,адресто говорите аллё,21,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/44/bb23f71ac599.wav,откуда звонишь наркоман бля,27,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/87/afa0d7b00c8e.wav,минуточку подождите пожалуйста,30,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/cf/845235d0a6e6.wav,я помоему внятно выражаюсь русским языком,41,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/c0/371aa04b3080.wav,то есть кто пётр ирина,22,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/1a/0a7700a761c6.wav,бутылку шампанского ко мне,26,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/68/8b5b7bd77a7b.wav,да ваще бухой бляя,18,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/95/cccf3c2712fe.wav,все вопросы сказал поедет,25,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/81/f6afc18ac133.wav,трёх летто и не дам,19,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/cb/b3ff89d4fd6b.wav,вот объясните этому дебилу самарской область,44,6,1,0.1667,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/d5/40b3b32189ad.wav,не туда попали,14,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/bf/decb3f6f53e1.wav,у вас всё спрашиваю до свидания,31,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/fc/437c2d381e37.wav,а чё это такое одиннадцать пейсят,33,6,1,0.1667,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/6f/e7a1100b51b7.wav,чём это я понимаю просто,24,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/8c/d1ef98d9e6a9.wav,так вот и как не беспокоиться боишься уже,41,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/80/e323298d03a6.wav,опять же вопрос агрессии и источника агрессии имеет ключевое значение,69,10,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/05/3f5d569235d8.wav,чё ты пиздиш тогда,18,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/d4/5e3d91fbfc8c.wav,два набора,10,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/87/21c452d6290c.wav,с твоей точки зрения здесь пиздёшь,34,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/d2/ac248de881b5.wav,доложите военкому,17,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/dc/5e3db0450c2f.wav,ну ничего страшного приезжай слышишь,36,5,1,0.2,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/10/9f79d6984a22.wav,мне с тобой приятно было по телефону разговаривать,50,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/81/ef51bd754fca.wav,ты падла понимаешь ты падла,27,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/02/a9b0ecba747b.wav,бородин имя отчество скажите пожалуйста,39,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/c8/87641c260f86.wav,что вы не сказали,17,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/f5/9d9373e31924.wav,аллё аллё,9,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/4b/b4b66b26a930.wav,надо ну короче это яяя с днюхой тебя поздравляю понимаешь,57,10,3,0.3,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/e8/7f6ee043f967.wav,военкомат,9,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/61/fa72046db198.wav,кто говорит,11,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/b3/5f18775fcf00.wav,там пишут за то что,19,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/3d/318421a6409b.wav,ты номер то номер то тот набираешь а,36,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/1b/04b40f3ede4b.wav,ккуда вы вызываете,18,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/82/c355facce00f.wav,звоните суда время пол второго ночи,35,6,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/45/8ee45e036f06.wav,вот она сука гадит и воняет на весь,35,8,1,0.125,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/25/2c78037d62bd.wav,показалось,10,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/34/624fd012a559.wav,кто это,7,2,1,0.5,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/d3/7e196d99aaa0.wav,хуесос,6,1,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/9a/fc7b4f857cc8.wav,да я слушаю вас щас я вас сейчас переключу оставайтесь на линии пожалуйста,74,13,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/cf/b36a33bab8a0.wav,вы щас там дежурите в данный момент на смене,44,9,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/92/01685fb5636c.wav,здравствуйте это вас,20,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/27/75a93aeb3e2a.wav,думали что я их внучок,22,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/1b/0592f16451e5.wav,красногорск военкомат,21,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/a6/5184b7ea0f6a.wav,москвы далеко это,17,3,1,0.3333,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/0c/db37a7eece22.wav,нуу я ёбарь твоей мамаши,24,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/fb/7126e8c6c7a0.wav,ну это на часов пять свободных как бы есть а что,48,11,2,0.1818,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/b7/c9565d58647d.wav,андрей позняков вот можете меня называть так я в принципе не против,67,12,1,0.0833,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/fc/acc8e0fd4897.wav,покажи какая ты,15,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/50/1de3b91d2a99.wav,больная или пьяная,18,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/49/eef2c579a3fe.wav,у тебя какая пенсия,19,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/3c/2dff58b886bb.wav,воот а я щас с тобой переписываюсь или другим,45,9,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/6d/5766af730a5c.wav,куда куда прибытьто,19,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/a6/127c031fdf73.wav,вроде было четырнадцать,23,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/17/a4a08d50ca95.wav,я не скрываю алыпов,19,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/1f/5d6b68c94fdf.wav,мне ещё ааа надо рюмку водки выпить,35,7,1,0.1429,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/9f/f1b553d0532e.wav,дело передаётся в суд подпись педики из роз долга,49,9,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/90/5ba39ce3efaf.wav,было много годной музыки много,30,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/0/45/f2f1d444d093.wav,сорок один,10,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/49/d4657482a3c2.wav,я майор велитый,15,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/f8/5f32d281db53.wav,этоо путинскаяя,15,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/4b/aa03f5be85a1.wav,нет это не у нас у нас нету такой дан нету такой у нас,54,14,1,0.0714,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/6/0a/54d56fd21086.wav,откуда вы получили информацию что нужно прибыть,47,7,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/da/f59efd44cdfb.wav,будем сексом заниматься жёстким сексом,38,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/f9/73aac47d277b.wav,ой извини какая жаловаться а,28,5,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/82/d32c305bb224.wav,я чё в топе,11,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/57/4e3657eb1d06.wav,ну и ночью бывает звонки всякие люди,36,7,1,0.1429,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/96/1336e5d3cb58.wav,даев переулок тринадцать,24,3,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/f6/63976b9992f2.wav,город москва знаете а мы вообще в другой жопе находимся не в москве,67,13,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/e0/ca5fecf5bc1b.wav,прямо срочно,12,2,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/9/6b/10528549c6e5.wav,слушай если ты умеешь чтото на мать забиваешь,45,8,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/4/e5/39d33c120288.wav,какое у тя образование,22,4,0,0.0,0
/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/4f/5f9a2f53a2e7.wav,а куда вы попали вам кого,25,6,0,0.0,0
